City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,wageningen,51.9667,5.6667,74.1,62,100,6.91,NL,1663085349
364,toyooka,35.5333,134.8333,75.02,94,100,1.45,JP,1663085194
365,nishihara,26.1842,127.7558,80.65,94,75,6.91,JP,1663085355
366,milos,36.75,24.4333,74.26,64,0,9.69,GR,1663085360
367,senanga,-16.1167,23.2667,89.42,10,1,9.31,ZM,1663085362
368,siva,29.2041,25.5195,91.65,23,0,9.48,EG,1663085364
369,itarema,-2.9248,-39.9167,87.98,53,9,18.79,BR,1663085245
370,marabba,12.35,32.1833,82.67,64,100,10.8,SD,1663085369
371,saint-augustin,51.226,-58.6502,69.49,51,25,3.09,CA,1663085373
372,tarko-sale,64.9225,77.785,45.05,94,100,10.96,RU,1663085378
373,aleksandrov gay,50.147,48.5704,67.91,29,100,14.05,RU,1663085380
374,gidam,18.9833,81.4,73.9,95,92,5.44,IN,1663085387
375,sambava,-14.2667,50.1667,71.02,86,47,10.13,MG,1663085389
376,broken hill,-31.95,141.4333,56.39,60,100,15.41,AU,1663085392
377,harper,4.375,-7.7169,78.04,76,88,8.5,LR,1663085394
378,nilai,2.8169,101.7956,74.86,88,40,4.61,MY,1663085397
379,solnechnyy,50.7214,136.6319,38.5,84,5,4.52,RU,1663085399
380,burns lake,54.2331,-125.7533,51.3,58,0,2.93,CA,1663085406
381,xichang,27.8964,102.2634,66.45,86,84,2.08,CN,1663085409
382,piranhas,-16.4269,-51.8222,102.54,12,29,10.65,BR,1663085414
383,andros town,24.7,-77.7667,85.86,62,24,5.53,BS,1663085416
384,batemans bay,-35.7167,150.1833,52.11,86,50,4.12,AU,1663085418
385,bolu,40.6667,31.5833,56.08,88,33,5.06,TR,1663085421
386,ivaipora,-24.2478,-51.6847,68.86,84,98,6.2,BR,1663085423
387,brigantine,39.4101,-74.3646,82.09,79,75,8.05,US,1663085426
388,baglung,28.2719,83.5898,68.49,94,88,1.9,NP,1663085428
389,belyy yar,53.6039,91.3903,44.85,70,0,6.71,RU,1663085430
390,misratah,32.3754,15.0925,82.9,57,0,11.48,LY,1663085433
391,kudahuvadhoo,2.6708,72.8944,82.22,69,20,4.38,MV,1663085435
392,olavarria,-36.8927,-60.3225,66.02,43,4,4.25,AR,1663085344
393,katsuura,35.1333,140.3,77.4,92,99,4.45,JP,1663085358
394,karaton,-6.3424,106.1045,73.56,94,100,2.98,ID,1663085441
395,bomet,-0.7813,35.3416,58.62,94,100,0.63,KE,1663085444
396,sept-iles,50.2001,-66.3821,64.06,85,95,6.91,CA,1663085446
397,bereda,43.2686,-7.5406,72.41,82,100,7.05,ES,1663085448
398,albion,42.2431,-84.753,69.19,73,0,5.75,US,1663085451
399,bakaly,55.1789,53.8028,50.68,58,42,5.77,RU,1663085453
400,xuanhua,40.6103,115.0447,66.18,76,0,3.09,CN,1663085455
401,upington,-28.4478,21.2561,80.98,9,0,4.61,ZA,1663085458
402,thompson,55.7435,-97.8558,48.16,46,67,5.53,CA,1663085324
403,walvis bay,-22.9575,14.5053,68.25,45,11,9.51,NA,1663085462
404,marsa matruh,31.3525,27.2453,79.66,66,0,9.48,EG,1663085465
405,taltal,-25.4,-70.4833,60.8,62,0,9.4,CL,1663085467
406,amapa,1.0,-52.0,95.16,36,31,4.63,BR,1663085469
407,arkul,57.2808,50.044,51.03,63,62,4.76,RU,1663085472
408,nazarovo,56.0064,90.3914,38.57,67,7,3.51,RU,1663085474
409,marzuq,14.4,46.4667,74.05,61,94,17.56,YE,1663085477
410,jumla,29.2747,82.1838,61.95,95,88,2.01,NP,1663085479
411,tilichiki,60.4667,166.1,40.03,74,100,1.23,RU,1663085481
412,chivay,-15.6383,-71.6011,59.32,19,71,2.37,PE,1663085484
413,hambantota,6.1241,81.1185,78.91,86,80,15.01,LK,1663085486
414,baruun-urt,46.6806,113.2792,63.99,29,98,5.03,MN,1663085488
415,saint-leu,-21.15,55.2833,68.86,67,78,1.81,RE,1663085491
416,santa fe,-31.6333,-60.7,75.02,30,2,4.0,AR,1663085493
417,egvekinot,66.3167,-179.1667,34.65,97,100,8.59,RU,1663085495
418,dzilam gonzalez,21.2833,-88.9333,81.77,74,100,2.48,MX,1663085498
419,date,42.4681,140.8681,63.66,89,6,9.26,JP,1663085500
420,aranos,-24.1333,19.1167,78.66,9,0,8.79,NA,1663085502
421,khandbari,27.3747,87.2039,70.95,85,100,1.12,NP,1663085504
422,brae,60.3964,-1.353,54.32,79,95,12.24,GB,1663085507
423,moengo,5.6167,-54.4,95.88,39,10,2.77,SR,1663085509
424,bojnurd,37.4747,57.329,74.62,21,0,1.45,IR,1663085511
425,melton,-37.6833,144.5833,40.66,89,0,4.36,AU,1663085514
426,praia,14.9215,-23.5087,81.14,94,75,12.66,CV,1663085516
427,ghanzi,-21.5667,21.7833,83.68,11,3,8.75,BW,1663085518
428,wakkanai,45.4094,141.6739,57.11,77,78,32.77,JP,1663085520
429,yeppoon,-23.1333,150.7333,58.78,78,0,7.38,AU,1663085523
430,aguadilla,18.4275,-67.1541,90.64,70,0,12.66,PR,1663085525
431,bolobo,-2.1667,16.2333,84.29,56,61,6.22,CD,1663085231
432,nouadhibou,20.931,-17.0347,76.98,73,98,19.57,MR,1663085529
433,ambilobe,-13.2,49.05,74.73,71,68,1.72,MG,1663085532
434,bougouni,11.417,-7.479,75.65,90,100,2.1,ML,1663085534
435,sarkand,45.41,79.9186,54.36,47,10,3.11,KZ,1663085536
436,broome,42.2506,-75.833,66.85,90,100,9.22,US,1663085539
437,gongzhuling,43.5008,124.8198,51.57,81,0,6.91,CN,1663085541
438,port hardy,50.6996,-127.4199,53.78,87,75,4.61,CA,1663085543
439,moa,20.6569,-74.9403,88.07,62,2,6.22,CU,1663085548
440,luganville,-15.5333,167.1667,76.42,83,17,3.44,VU,1663085550
441,ojinaga,29.5667,-104.4167,82.58,57,0,0.0,MX,1663085552
442,deming,32.2687,-107.7586,71.49,68,0,6.91,US,1663085554
443,dwarka,22.2394,68.9678,79.75,88,100,8.72,IN,1663085557
444,rockland,41.1668,-74.0496,77.68,89,54,6.87,US,1663085560
445,gat,31.61,34.7642,83.8,100,0,8.12,IL,1663085562
446,mackay,-21.15,149.2,61.68,80,2,7.65,AU,1663085564
447,morehead,37.2711,-87.1764,74.98,60,0,5.75,US,1663085567
448,miguel hidalgo,19.4225,-99.2028,66.13,70,75,6.91,MX,1663085569
449,almaznyy,48.0448,40.045,63.64,61,61,11.59,RU,1663085571
450,yaan,7.3833,8.5667,72.82,89,100,3.31,NG,1663085574
451,seymchan,62.8833,152.4333,35.44,91,92,4.7,RU,1663085576
452,leeton,-34.5667,146.4,38.89,78,0,5.91,AU,1663085578
453,van,38.4924,43.3831,72.75,25,20,10.36,TR,1663085581
454,kyren,51.6828,102.1408,49.32,84,100,5.19,RU,1663085537
455,asau,46.4333,26.4,60.28,80,85,0.96,RO,1663085585
456,carballo,43.213,-8.691,73.9,81,100,9.19,ES,1663085590
457,rustenburg,-25.6676,27.2421,72.46,32,5,3.47,ZA,1663085592
458,kumbhraj,24.3667,77.05,75.31,95,85,6.35,IN,1663085594
459,yerbogachen,61.2767,108.0108,36.34,90,69,7.63,RU,1663085597
460,saint-joseph,-21.3667,55.6167,68.38,71,71,4.5,RE,1663085599
461,sabang,5.8933,95.3214,82.35,76,97,17.92,ID,1663085491
462,mandali,33.7499,45.5541,101.1,9,0,6.78,IQ,1663085604
463,ambon,-3.6954,128.1814,81.23,13,40,5.75,ID,1663085606
464,tocopilla,-22.092,-70.1979,63.79,65,5,14.03,CL,1663085608
465,hovd,48.0056,91.6419,52.63,29,91,2.06,MN,1663085610
466,mirnyy,62.5353,113.9611,38.86,88,100,14.07,RU,1663085615
467,kankon,15.0167,74.0167,78.6,88,100,8.79,IN,1663085617
468,constitucion,-35.3333,-72.4167,55.36,67,1,4.05,CL,1663085619
469,kaz,52.9113,87.3105,44.24,93,98,1.81,RU,1663085622
470,batagay,67.6333,134.6333,38.68,79,100,5.5,RU,1663085624
471,japura,-0.3167,102.35,72.86,97,100,4.56,ID,1663085626
472,visby,57.6409,18.296,61.02,94,75,8.05,SE,1663085629
473,port shepstone,-30.7414,30.455,64.38,68,15,4.79,ZA,1663085631
474,xai-xai,-25.0519,33.6442,68.05,68,72,13.38,MZ,1663085581
475,jacareacanga,-6.2222,-57.7528,103.89,23,2,2.26,BR,1663085635
476,souillac,-20.5167,57.5167,68.38,83,20,6.91,MU,1663085638
477,barletta,41.3118,16.2908,79.07,44,0,8.7,IT,1663085640
478,ostrovnoy,68.0531,39.5131,47.46,82,98,10.2,RU,1663085642
479,umm lajj,25.0213,37.2685,89.96,47,6,8.68,SA,1663085645
480,oktyabrskoye,43.0645,44.7417,67.35,64,75,8.95,RU,1663085647
481,melville,40.7934,-73.4151,83.05,77,75,11.5,US,1663085595
482,basar,27.9833,94.6667,71.69,99,61,1.19,IN,1663085652
483,abu kamal,34.4506,40.9171,92.19,20,0,7.07,SY,1663085654
484,umm bab,25.2142,50.8072,93.06,46,2,11.36,QA,1663085657
485,pontianak,-0.0333,109.3333,75.18,94,75,4.61,ID,1663085659
486,camargo,27.6667,-105.1667,77.99,40,4,6.82,MX,1663085661
487,dunedin,-45.8742,170.5036,38.8,76,86,8.01,NZ,1663085664
488,sola,-13.8833,167.55,79.54,75,0,13.87,VU,1663085667
489,vestmanna,62.1564,-7.1664,49.12,100,100,10.36,FO,1663085671
490,darhan,49.4867,105.9228,54.27,53,100,10.6,MN,1663085673
491,guerrero negro,27.9769,-114.0611,74.52,77,0,8.75,MX,1663085675
492,eldorado,-23.7869,-54.2836,72.09,63,89,3.49,BR,1663085678
493,moerai,-22.4333,-151.3333,71.85,73,61,22.41,PF,1663085680
494,filingue,14.3521,3.3168,96.12,37,89,3.62,NE,1663085682
495,haines junction,60.7522,-137.5108,39.15,87,100,3.44,CA,1663085685
496,ponta delgada,37.7333,-25.6667,75.92,78,20,12.66,PT,1663085644
497,isabela,6.7085,121.9711,78.53,83,76,2.84,PH,1663085527
498,maple creek,49.9168,-109.4848,62.65,51,100,6.91,CA,1663085691
499,sioux lookout,50.1001,-91.917,57.27,51,20,6.91,CA,1663085693
500,sistranda,63.7256,8.834,55.36,96,100,17.72,NO,1663085696
501,aswan,24.0934,32.907,98.89,16,3,11.77,EG,1663085698
502,novocheremshansk,54.3571,50.1666,54.57,51,100,7.56,RU,1663085700
503,willmar,45.1219,-95.0433,69.98,56,0,0.0,US,1663085703
504,anloga,5.7947,0.8973,78.82,78,84,13.78,GH,1663085705
505,bira,49.0,132.4667,49.55,94,96,1.43,RU,1663085567
506,panjab,34.388,67.0233,60.71,21,39,5.59,AF,1663085710
507,lazarev,52.225,141.5131,46.29,59,43,6.98,RU,1663085712
508,turayf,31.6725,38.6637,88.05,22,0,13.8,SA,1663085715
509,viedma,-40.8135,-62.9967,61.92,40,13,0.25,AR,1663085717
510,beringovskiy,63.05,179.3167,44.69,83,100,11.65,RU,1663085722
511,halifax,44.6453,-63.5724,77.68,72,75,9.22,CA,1663085476
512,padang,-0.9492,100.3543,77.05,87,100,6.06,ID,1663085726
513,srednekolymsk,67.45,153.6833,39.02,79,100,3.29,RU,1663085731
514,alpen,51.5833,6.5167,79.48,79,99,6.64,DE,1663085733
515,sudak,44.85,34.9667,62.96,61,63,13.2,UA,1663085735
516,kambove,-10.8764,26.5969,79.81,25,17,3.69,CD,1663085738
517,angoche,-16.2325,39.9086,75.31,73,6,10.42,MZ,1663085740
518,fairview,40.8126,-73.999,81.54,79,100,6.91,US,1663085742
519,mumford,5.2618,-0.759,76.78,83,77,13.69,GH,1663085745
520,arona,28.0996,-16.681,76.91,82,20,9.22,ES,1663085747
521,severnyy,50.677,36.5532,51.84,87,100,2.24,RU,1663085749
522,partenit,44.578,34.3446,62.35,68,72,9.01,UA,1663085752
523,polur,12.5,79.1333,82.24,72,61,2.89,IN,1663085754
524,merauke,-8.4667,140.3333,78.1,85,100,14.45,ID,1663085467
525,gomel,52.4345,30.9754,51.82,97,100,11.18,BY,1663085760
526,maniago,46.1706,12.7078,77.22,62,40,6.91,IT,1663085763
527,beyneu,45.3167,55.2,68.47,31,36,22.06,KZ,1663085765
528,tobol,52.6844,62.5794,51.46,59,14,7.27,KZ,1663085768
529,progreso,21.2833,-89.6667,84.31,76,100,0.18,MX,1663085633
530,acapulco,16.8634,-99.8901,78.62,89,100,4.61,MX,1663085499
531,santo tomas,14.1079,121.1414,79.56,95,91,3.69,PH,1663085519
532,el viejo,12.6633,-87.1672,81.54,79,100,3.51,NI,1663085780
533,preobrazheniye,42.9019,133.9064,57.72,68,84,5.7,RU,1663085782
534,diamantino,-14.4086,-56.4461,104.63,11,9,6.08,BR,1663085785
535,okha,53.5739,142.9478,41.99,73,5,8.16,RU,1663085787
536,mayskiy,47.6931,40.1025,60.21,61,11,11.07,RU,1663085789
537,port talbot,51.5924,-3.7802,64.31,80,100,4.0,GB,1663085792
538,dovers,12.8833,-61.1833,87.39,74,78,14.18,VC,1663085794
539,birjand,32.8663,59.2211,75.67,8,0,9.22,IR,1663085796
540,te anau,-45.4167,167.7167,33.91,96,94,0.54,NZ,1663085799
541,wanning,18.8003,110.3967,78.89,86,14,4.05,CN,1663085801
542,odweyne,9.4092,45.064,86.13,35,100,15.61,SO,1663085803
543,ulaanbaatar,47.9077,106.8832,50.13,71,40,4.47,MN,1663085805
544,biak,-0.9131,122.8766,74.8,85,51,7.56,ID,1663085808
545,batticaloa,7.7102,81.6924,80.92,80,96,7.49,LK,1663085810
546,coihaique,-45.5752,-72.0662,53.55,62,100,10.36,CL,1663085814
547,baltatesti,47.1167,26.3,59.49,18,57,3.36,RO,1663085817
548,eenhana,-17.4667,16.3333,91.31,7,4,6.15,NA,1663085819
549,vizinga,61.0749,50.1031,51.49,69,98,5.64,RU,1663085821
550,leh,34.1667,77.5833,60.76,28,10,5.3,IN,1663085817
551,kharp,66.8014,65.8081,41.94,92,100,4.07,RU,1663085826
